name,highway,lat,lon,length_m,n_nodes
元朗公路 Yuen Long Highway,motorway,22.44889,114.0456,64.8,2
元朗公路 Yuen Long Highway,motorway,22.44894,114.0451,39.1,2
博愛交匯處 Pok Oi Interchange,primary,22.44138,114.03912,45.1,2
博愛交匯處 Pok Oi Interchange,primary,22.4411,114.03913,17.1,2
博愛交匯處 Pok Oi Interchange,primary,22.43997,114.03893,59.0,4
元朗公路 Yuen Long Highway,motorway,22.44084,114.03943,4.0,2
元朗公路 Yuen Long Highway,motorway,22.44088,114.03943,4.1,2
元朗公路 Yuen Long Highway,motorway,22.44122,114.03947,62.7,3
元朗公路 Yuen Long Highway,motorway,22.44156,114.03949,22.4,2
元朗公路 Yuen Long Highway,motorway,22.44204,114.03949,82.2,2
博愛交匯處 Pok Oi Interchange,primary,22.43993,114.03936,46.4,3
元朗公路 Yuen Long Highway,motorway,22.44702,114.04019,12.0,2
元朗公路 Yuen Long Highway,motorway,22.4469,114.0401,21.2,2
元朗公路 Yuen Long Highway,motorway,22.44655,114.04012,16.7,3
元朗公路 Yuen Long Highway,motorway,22.44667,114.04019,14.1,2
元朗公路 Yuen Long Highway,motorway,22.44707,114.04048,92.5,5
元朗公路 Yuen Long Highway,motorway,22.44835,114.04201,97.2,5
元朗公路 Yuen Long Highway,motorway,22.44871,114.04283,79.6,5
元朗公路 Yuen Long Highway,motorway,22.44605,114.03984,11.5,2
元朗公路 Yuen Long Highway,motorway,22.44631,114.03998,47.7,3
元朗公路 Yuen Long Highway,motorway,22.44646,114.0399,91.8,7
元朗公路 Yuen Long Highway,motorway,22.44601,114.0397,8.1,2
元朗公路 Yuen Long Highway,motorway,22.44359,114.03937,49.8,2
,tertiary,22.46235,113.89008,167.3,12
清平高速,motorway,22.59175,114.09769,91.6,2
清平高速,motorway,22.5917,114.09822,87.2,2
玉平大道,trunk,22.58855,114.09732,101.3,3
清平高速,motorway,22.59117,114.09816,31.3,2
清平高速,motorway,22.59114,114.09759,43.7,3
东环一路,primary,22.64729,114.03576,36.5,5
东环一路,primary,22.64741,114.03577,25.7,3
东环一路,primary,22.6475,114.0355,32.3,3
东环一路,primary,22.64742,114.03538,17.3,2
东环一路,primary,22.64759,114.03486,96.4,2
红华路,tertiary,22.64887,114.03458,253.1,7
东环一路,primary,22.64769,114.03488,100.1,2
东环一路,primary,22.64812,114.03356,188.3,2
东环一路,primary,22.64802,114.03351,195.3,2
东环一路,primary,22.64834,114.03246,34.0,2
东环一路,primary,22.64845,114.03252,34.3,3
延安路,primary,22.63425,114.42238,30.8,2
延安路,primary,22.63419,114.4224,30.4,2
青朗公路 Tsing Long Highway,motorway,22.45622,114.0514,48.3,3
青朗公路 Tsing Long Highway,motorway,22.45738,114.05187,291.7,6
青朗公路 Tsing Long Highway,motorway,22.45467,114.05011,26.1,2
青朗公路 Tsing Long Highway,motorway,22.45416,114.04969,75.6,4
青朗公路 Tsing Long Highway,motorway,22.45374,114.0494,20.4,2
元朗公路 Yuen Long Highway,motorway,22.45388,114.04934,7.8,2
青朗公路 Tsing Long Highway,motorway,22.45452,114.04996,17.6,2
青朗公路 Tsing Long Highway,motorway,22.45444,114.0502,54.2,2
青朗公路 Tsing Long Highway,motorway,22.45485,114.05056,62.8,2
青朗公路 Tsing Long Highway,motorway,22.45523,114.05089,44.6,2
青朗公路 Tsing Long Highway,motorway,22.45335,114.04915,81.2,5
元朗公路 Yuen Long Highway,motorway,22.45328,114.04949,29.8,2
元朗公路 Yuen Long Highway,motorway,22.4536,114.04967,9.9,2
元朗公路 Yuen Long Highway,motorway,22.45385,114.04981,62.3,3
青朗公路 Tsing Long Highway,motorway,22.4536,114.04954,8.8,2
青朗公路 Tsing Long Highway,motorway,22.45366,114.04958,7.1,2
青朗公路 Tsing Long Highway,motorway,22.45559,114.05117,55.1,2
青朗公路 Tsing Long Highway,motorway,22.4542,114.05,13.4,2
青朗公路 Tsing Long Highway,motorway,22.44037,114.05438,15.2,2
青朗公路 Tsing Long Highway,motorway,22.44071,114.05396,11.5,2
青朗公路 Tsing Long Highway,motorway,22.44054,114.05386,12.8,2
青朗公路 Tsing Long Highway,motorway,22.44021,114.05428,13.3,2
青朗公路 Tsing Long Highway,motorway,22.44092,114.05336,149.4,3
青朗公路 Tsing Long Highway,motorway,22.44038,114.05407,44.0,2
青朗公路 Tsing Long Highway,motorway,22.44055,114.05416,44.0,2
青朗公路 Tsing Long Highway,motorway,22.44081,114.05382,25.3,2
青朗公路 Tsing Long Highway,motorway,22.44124,114.05328,120.1,2
青朗公路 Tsing Long Highway,motorway,22.4472,114.04886,34.0,2
青朗公路 Tsing Long Highway,motorway,22.44724,114.04907,30.6,3
青朗公路 Tsing Long Highway,motorway,22.44698,114.04894,17.9,2
浪宁路,secondary,22.69969,113.98086,313.3,6
浪静路,tertiary,22.70199,113.97951,423.9,17
凤裕路,primary,22.72936,113.95286,693.3,20
凤裕路,primary,22.72979,113.95341,694.8,18
凤飞路,tertiary,22.72994,113.95181,197.5,4
皇新路,tertiary,22.73119,113.95289,382.9,6
恩上公路,tertiary,22.5692,114.23273,1733.2,50
恩上公路,tertiary,22.57002,114.22961,17.1,2
大涌路,tertiary,22.71184,114.52317,286.9,8
大涌路,tertiary,22.71168,114.52313,273.6,9
大涌路,tertiary,22.71202,114.52447,6.6,2
锦华西路,primary,22.6504,114.00028,13.8,2
陶元路,primary,22.65038,114.00024,12.4,2
云峰路,tertiary,22.65563,113.99511,260.3,9
华科街,tertiary,22.67681,113.99445,375.7,7
TRA1 路 TRA1 Road,tertiary,22.51567,114.07325,279.6,23
,secondary,22.60568,114.16113,217.7,4
,secondary,22.60553,114.16055,7.7,2
望桐路,secondary,22.60807,114.16713,866.3,38
赤公坑路,tertiary,22.605,114.04011,128.8,7
赤公坑路,tertiary,22.60457,114.03998,178.3,11
星湖路,tertiary,22.70447,113.89846,80.9,7
星湖路,tertiary,22.70543,113.89924,183.7,12
公常路辅路,primary,22.80427,113.95759,2561.4,40
公常路,trunk,22.79794,113.94337,113.8,4
公常路辅路,primary,22.80374,113.9556,2609.0,39
,tertiary,22.81556,113.96715,156.0,4
,tertiary,22.80042,113.95798,294.3,21
光侨北路,tertiary,22.80117,113.93907,46.1,2
明浪路,primary,22.72366,113.98517,100.7,4
学苑大道,secondary,22.5928,113.9771,7.0,2
学苑大道,tertiary,22.59321,113.96862,4.0,2
梦海大道,secondary,22.54575,113.89483,74.6,6
梦海大道,secondary,22.54565,113.89471,74.0,6
凤裕路,primary,22.73258,113.95952,589.4,28
凤裕路,primary,22.73259,113.95976,593.6,26
凤裕路,primary,22.7339,113.96172,45.5,5
凤腾路,tertiary,22.7329,113.9519,387.6,20
凤华路,tertiary,22.72975,113.95059,504.6,9
科林路,secondary,22.73164,113.94528,205.7,2
科林路,secondary,22.73163,113.94551,206.7,2
科林路,secondary,22.73572,113.94604,946.8,25
科林路,secondary,22.73577,113.94622,938.8,24
布龙路辅路,secondary,22.67205,113.98525,109.0,7
布龙路辅路,secondary,22.66977,113.98942,36.3,3
腾龙路,secondary,22.62089,114.02098,250.3,7
民宝路,secondary,22.62366,114.02273,66.4,3
民旺路,secondary,22.6253,114.03465,101.3,8
民治大道,primary,22.62466,114.03441,152.3,5
民旺路,secondary,22.62516,114.03431,14.6,4
民治大道,primary,22.62518,114.03437,6.3,2
民旺路,secondary,22.62556,114.03579,83.5,3
民旺路,secondary,22.62548,114.03541,21.7,2
面前路,tertiary,22.7556,113.94602,84.2,7
面前路,tertiary,22.75539,113.94601,77.3,8
龙华大道,primary,22.61264,114.0341,1274.3,20
龙华大道,primary,22.61712,114.03037,62.5,2
龙华大道,primary,22.61549,114.032,290.0,5
龙华大道,primary,22.61727,114.03055,62.7,2
布龙路辅路,secondary,22.64145,114.01317,172.6,5
布龙路,primary,22.63524,114.02783,321.9,3
民祥路,tertiary,22.63386,114.03024,208.3,9
惠深沿海高速,motorway,22.72726,114.51011,271.1,3
惠深沿海高速,motorway,22.7282,114.5088,11.0,2
惠深沿海高速,motorway,22.72735,114.51024,273.0,3
惠深沿海高速,motorway,22.72832,114.50889,11.0,2
,tertiary,22.72507,114.42867,575.0,5
,tertiary,22.72235,114.45039,12.7,3
寶運路 Po Wan Road,tertiary,22.50655,114.12449,191.4,10
粉嶺公路 Fanling Highway,motorway,22.48343,114.15293,413.7,20
馬會道 Jockey Club Road,primary,22.51313,114.12612,20.4,3
寶運路 Po Wan Road,tertiary,22.51304,114.12615,8.0,2
鹏飞路,tertiary,22.59689,114.53949,165.1,3
鹏飞路,tertiary,22.59681,114.53837,15.8,2
鹏飞路,tertiary,22.59684,114.53951,164.6,4
鹏飞路,tertiary,22.59675,114.53839,15.2,2
粉嶺公路 Fanling Highway,motorway,22.47732,114.15391,81.4,4
龙澜大道辅路,primary,22.66549,113.994,21.0,2
布龙路,primary,22.66535,113.99401,18.7,2
龙澜大道辅路,primary,22.66571,113.99416,31.4,5
布龙路,primary,22.66534,113.99431,47.3,4
粉嶺公路 Fanling Highway,motorway,22.47766,114.15408,209.4,9
,secondary,22.52083,114.07091,51.0,4
,secondary,22.52064,114.0725,359.3,59
,secondary,22.52126,114.07102,166.3,21
,primary,22.52077,114.07007,26.6,3
,primary,22.51954,114.07046,130.1,5
,primary,22.51971,114.07022,98.0,7
龙澜大道辅路,primary,22.73385,114.01528,14.2,2
龙澜大道辅路,primary,22.72055,114.01606,341.2,9
福润路,secondary,22.72553,114.01417,312.8,8
龙澜大道辅路,primary,22.7256,114.01618,8.8,2
福润路,secondary,22.72546,114.01451,308.8,8
福悦路,tertiary,22.72653,114.00995,1288.1,26
龙澜大道辅路,primary,22.72104,114.01646,854.6,12
狮径路,tertiary,22.71847,114.02328,398.3,2
狮径路,tertiary,22.71556,114.01945,198.2,4
狮径路,tertiary,22.71536,114.01754,120.9,9
福花路,tertiary,22.72023,114.02044,147.5,7
福花路,tertiary,22.72017,114.02041,149.2,7
光侨路,primary,22.74159,113.9439,19.8,2
观光路,primary,22.74078,113.94651,567.0,16
观光路,primary,22.74249,113.94037,733.3,17
光源五路,tertiary,22.74388,113.93707,15.6,2
鹅径西路,tertiary,22.72685,113.93377,499.5,17
长圳路,secondary,22.72542,113.93201,876.0,15
梧桐山大道,primary,22.58609,114.24266,478.1,7
盐田路,tertiary,22.58442,114.24458,66.9,4
东海道,tertiary,22.60132,114.24147,875.9,22
永安路,secondary,22.59726,114.246,323.6,7
东海道,tertiary,22.59086,114.25633,242.8,4
北山道,secondary,22.58913,114.27296,34.9,3
东海道,tertiary,22.58976,114.25929,221.8,8
东海道,tertiary,22.59916,114.24279,901.8,32
永安路,secondary,22.59513,114.24372,295.2,5
梧桐山大道,primary,22.58575,114.24202,491.8,15
盐田路,tertiary,22.58403,114.24411,44.7,4
长凤路,secondary,22.71837,113.93262,1237.3,34
长凤路,secondary,22.71839,113.93256,1223.5,29
长凤路,secondary,22.72025,113.9401,297.0,6
长凤路,secondary,22.72014,113.94005,300.5,7
科裕路,secondary,22.72207,113.92723,643.6,11
同业路,tertiary,22.73826,113.92552,826.5,27
同业路,tertiary,22.73769,113.92445,497.8,18
同业路,tertiary,22.73649,113.92212,42.9,4
同业路,tertiary,22.73639,113.92212,43.2,4
新深路 San Sham Road,primary,22.51247,114.07204,84.7,4
福龙路辅路,primary,22.64267,113.9993,15.6,2
青山公路－元朗段 Castle Peak Road – Yuen Long,secondary,22.44457,114.02922,71.2,5
錦繡交匯處 Fairview Park Interchange,secondary,22.47161,114.05516,18.7,2
錦繡交匯處 Fairview Park Interchange,secondary,22.47079,114.05481,24.7,3
大盐线,secondary,22.63366,114.27409,256.9,7
大盐线,secondary,22.61531,114.26344,1029.5,90
大盐线,secondary,22.61016,114.26491,521.8,27
海山路,tertiary,22.55818,114.23519,274.5,6
深盐路,trunk,22.55848,114.23316,369.7,5
,secondary,22.63203,114.27851,34.0,9
,secondary,22.63193,114.27877,16.0,4
盐梅路,primary,22.58934,114.28022,11.5,2
东海道,tertiary,22.58676,114.26612,146.0,20
深盐路,primary,22.58694,114.26379,175.1,2
海山路,tertiary,22.55811,114.23508,273.4,6
深盐路,trunk,22.55886,114.23357,290.3,4
盐田路,tertiary,22.59213,114.25119,93.6,5
东海道,tertiary,22.59193,114.25321,468.9,14
海翠路,tertiary,22.58369,114.26392,303.7,13
东海道,tertiary,22.58727,114.26505,71.7,4
东海道,tertiary,22.59205,114.2531,473.8,15
盐田路,tertiary,22.59301,114.25182,278.6,5
盐田路,tertiary,22.59209,114.25103,126.7,4
文锦渡路,primary,22.54181,114.12673,184.8,12
文锦渡路,primary,22.54044,114.12774,160.8,24
蓮麻坑路 Lin Ma Hang Road,tertiary,22.54603,114.15275,60.3,6
盐田路,tertiary,22.59111,114.25018,108.3,2
盐田路,tertiary,22.59119,114.25039,144.7,2
东海道,tertiary,22.59238,114.25133,11.7,2
盐田路,tertiary,22.59244,114.25131,13.3,2
东海道,tertiary,22.58887,114.26146,214.1,9
东海道,tertiary,22.60401,114.23948,357.7,5
东海道,tertiary,22.59766,114.24343,385.0,20
东海道,tertiary,22.58935,114.26031,7.6,2
大望大道,tertiary,22.60557,114.17075,65.8,5
大望大道,tertiary,22.60557,114.17031,13.3,2
新平大道,tertiary,22.60146,114.16955,242.1,4
望桐路,secondary,22.59536,114.18668,170.1,8
深南东路,primary,22.54788,114.12619,43.3,2
文锦南路,trunk,22.54765,114.12598,45.5,3
盐田路,tertiary,22.59468,114.25339,60.5,6
北山道辅路,tertiary,22.59397,114.2565,418.0,10
北山道,primary,22.59339,114.25922,233.7,7
北山道,primary,22.59268,114.26232,6.9,2
北山道辅路,tertiary,22.59415,114.25697,276.1,8
北山道,primary,22.5935,114.25928,238.6,6
北山道,primary,22.593,114.26115,240.1,6
深盐路,primary,22.58724,114.26459,60.1,3
东海道,tertiary,22.58748,114.26455,49.8,3
东海道,tertiary,22.59248,114.2514,11.5,2
盐田路,tertiary,22.59241,114.25142,12.8,2
北山道辅路,tertiary,22.59474,114.25466,122.1,3
北山道辅路,tertiary,22.59921,114.24663,181.3,8
北山道辅路,tertiary,22.59541,114.2521,409.6,10
北山道,primary,22.59498,114.25341,815.9,14
北山道,primary,22.59714,114.24865,414.4,12
永安路,secondary,22.59854,114.24723,11.7,2
永安路,secondary,22.59619,114.2448,9.8,2
东海道,tertiary,22.59612,114.24481,10.9,2
春风路,tertiary,22.54513,114.12572,31.0,4
深盐路,trunk,22.55668,114.23007,218.2,5
深盐路,trunk,22.55678,114.22999,221.2,6
深盐路,primary,22.57582,114.25179,14.2,2
田贝二路,tertiary,22.56402,114.12338,249.1,2
贝丽南路,tertiary,22.56242,114.12238,113.5,2
田贝一路,tertiary,22.56203,114.12373,235.4,6
翠竹路,secondary,22.56295,114.12475,500.5,11
贝丽南路,tertiary,22.56344,114.12224,113.5,2
翠竹路,secondary,22.5594,114.12511,39.9,4
东门北路,primary,22.55933,114.12531,44.5,3
翠竹路,secondary,22.56199,114.12476,541.9,16
田贝二路,tertiary,22.56409,114.12465,12.6,2
丹沙路,primary,22.60911,114.1588,9.4,2
布沙路,primary,22.60914,114.15885,9.5,2
新平大道,tertiary,22.60424,114.17014,43.2,2
同力路,tertiary,22.71408,114.30799,480.0,8
深汕公路,primary,22.71123,114.30943,388.7,11
深汕公路,primary,22.71068,114.30991,676.5,11
乐其路,secondary,22.71204,114.30718,25.2,2
和安路,tertiary,22.70403,114.34414,11.8,2
坪山大道,trunk,22.7025,114.34326,526.6,8
坪山大道,trunk,22.70404,114.34422,10.4,2
深沙路,secondary,22.55705,114.2189,76.4,8
深盐路,trunk,22.55712,114.21911,61.9,4
沿河南路辅路,primary,22.54849,114.13525,70.7,3
绒花路,tertiary,22.51096,114.05093,120.1,5
滨河大道辅路,primary,22.53197,114.06827,162.6,2
后海滨路,secondary,22.51291,113.93302,986.4,28
东滨路,primary,22.50814,113.93453,363.6,12
后海滨路,secondary,22.5065,113.93275,480.1,6
工业八路,secondary,22.50329,113.93391,305.0,17
工业八路,secondary,22.50273,113.92435,9.9,2
金世纪路,tertiary,22.48817,113.92702,49.5,2
,tertiary,22.48694,113.92642,17.1,4
金世纪路,tertiary,22.48651,113.92616,76.1,6
金世纪路,tertiary,22.48649,113.92623,86.4,4
后海滨路,secondary,22.49582,113.93396,952.3,26
工业八路,secondary,22.50297,113.93432,244.4,15
后海滨路,secondary,22.50495,113.93297,491.5,8
爱榕路,tertiary,22.50269,113.9244,9.0,2
东滨路,primary,22.50792,113.93594,370.3,10
民治大道,primary,22.63223,114.03215,417.2,19
民治大道,primary,22.63029,114.0321,10.7,3
民治大道,primary,22.63226,114.03229,400.1,20
民治大道,primary,22.63033,114.03222,10.6,3
梧桐山大道,primary,22.58467,114.24456,50.7,5
盐田路,tertiary,22.58455,114.24457,103.4,6
新湖路,secondary,22.55019,113.89,65.5,5
宝华路,secondary,22.5562,113.8807,21.8,4
创业一路,primary,22.55616,113.87827,377.2,16
创业一路,primary,22.55635,113.88106,182.6,8
新湖路,secondary,22.55735,113.88252,58.3,3
新湖路,secondary,22.557,113.88289,37.3,2
新安西路,primary,22.54825,113.88793,539.9,16
新湖路,secondary,22.55635,113.88357,219.1,3
一号路,tertiary,22.5892,114.24482,421.2,3
一号路,tertiary,22.58743,114.24758,265.4,4
一号路,tertiary,22.59412,114.2394,769.4,10
海景二路,tertiary,22.56234,114.24215,538.4,6
海景二路,tertiary,22.55834,114.23735,546.1,14
海山路,tertiary,22.55646,114.23636,178.3,7
海山路,tertiary,22.56007,114.23367,287.3,8
梧桐路,tertiary,22.55859,114.22249,1298.6,26
海涛路,tertiary,22.55518,114.22984,239.0,10
海景二路,tertiary,22.55261,114.2319,338.5,6
海景二路,tertiary,22.56229,114.2422,538.4,6
海景二路,tertiary,22.56074,114.24043,86.5,4
海景二路,tertiary,22.56083,114.24043,59.4,4
园林路,secondary,22.55775,114.21843,125.2,9
海景二路,tertiary,22.55569,114.23372,495.1,19
沙盐路,secondary,22.55627,114.22932,38.4,3
海涛路,tertiary,22.55624,114.22911,15.1,3
梧桐路,tertiary,22.56138,114.23059,347.9,10
海山路,tertiary,22.5629,114.231,130.7,8
深盐路,trunk,22.56913,114.24579,814.3,18
深盐路,trunk,22.56873,114.24556,757.4,15
海景二路,tertiary,22.56596,114.24255,10.0,2
深盐路,trunk,22.57129,114.24773,81.2,6
临海路,tertiary,22.57124,114.24782,60.8,5
海景二路,tertiary,22.56051,114.24003,35.4,2
海景二路,tertiary,22.56423,114.24451,8.4,2
临海路,tertiary,22.56422,114.24447,7.5,2
海景二路,tertiary,22.55406,114.23254,7.4,2
海山路,tertiary,22.5628,114.23103,133.3,6
梧桐路,tertiary,22.56228,114.23152,6.0,2
东海道,tertiary,22.58694,114.26602,218.0,14
深盐路,primary,22.58744,114.26474,8.0,2
田茜路,tertiary,22.69291,114.0196,73.8,2
田茜路,tertiary,22.6922,114.02045,125.4,8
田茜路,tertiary,22.69276,114.03178,816.8,19
田茜路,tertiary,22.69181,114.0269,11.6,2
茜坑老村北路,tertiary,22.69338,114.02107,185.8,11
茜坑老村南路,tertiary,22.693,114.02135,205.8,11
田茜路,tertiary,22.69202,114.02746,106.9,7
海山路,tertiary,22.56152,114.23219,162.7,8
深盐路,trunk,22.55767,114.23156,78.8,3
东海道,tertiary,22.59017,114.25826,8.4,2
东海道,tertiary,22.59619,114.24488,10.9,2
永安路,secondary,22.59612,114.24488,10.0,2
北山道辅路,tertiary,22.59888,114.24655,171.9,7
永安路,secondary,22.59838,114.24714,25.7,3
永安路,secondary,22.59518,114.24393,303.1,6
深沙路,tertiary,22.55131,114.22452,187.2,4
海景二路,tertiary,22.55041,114.23122,209.9,5
海景二路,tertiary,22.55042,114.23116,209.9,5
深沙路,tertiary,22.55152,114.22449,193.3,8
梧桐路,tertiary,22.55838,114.2183,7.6,2
园林路,secondary,22.55788,114.21848,130.4,7
深盐路,trunk,22.55922,114.23438,14.2,2
海山路,tertiary,22.55923,114.23429,13.0,2
深盐路,primary,22.57684,114.2524,326.0,6
,secondary,22.52343,113.9364,56.5,2
,secondary,22.52341,113.93649,56.4,2
保健路 Po Kin Road,tertiary,22.49557,114.12464,9.4,2
龍琛路 Lung Sum Avenue,tertiary,22.50305,114.12716,11.3,3
沙頭角公路－龍躍頭段 Sha Tau Kok Road – Lung Yeuk Tau,secondary,22.50671,114.15395,20.7,8
沙頭角公路－龍躍頭段 Sha Tau Kok Road – Lung Yeuk Tau,secondary,22.50661,114.1536,8.0,4
龍馬路 Lung Ma Road,tertiary,22.50288,114.16193,66.2,10
保健路 Po Kin Road,tertiary,22.49554,114.12456,6.7,2
沙頭角公路－龍躍頭段 Sha Tau Kok Road – Lung Yeuk Tau,secondary,22.50672,114.15368,24.3,9
沙頭角公路－龍躍頭段 Sha Tau Kok Road – Lung Yeuk Tau,secondary,22.50645,114.15395,19.7,7
沙頭角公路－馬尾下段 Sha Tau Kok Road – Ma Mei Ha,secondary,22.5114,114.16302,21.3,7
沙頭角公路－馬尾下段 Sha Tau Kok Road – Ma Mei Ha,secondary,22.51108,114.16321,34.9,12
沙頭角公路－馬尾下段 Sha Tau Kok Road – Ma Mei Ha,secondary,22.5138,114.16736,28.5,11
沙頭角公路－馬尾下段 Sha Tau Kok Road – Ma Mei Ha,secondary,22.51356,114.16731,33.1,11
